hotel_name,reg,state,types,cus_name,phone_no,emel,customer_rating,membership,rep_guest,prev_cancel,payment_method,card_no,resv_status,meal,assgn_room,cus_seg,room-type,adult,(child),dis_channel,price,nights,package_,gross,disc,disc_amt,sales,dep,d_s,arrival_date,depature_date,ADR,Sales Person ,pos,comm_pay,customer_review
"Le Méridien, Sabah",East,Sabah,Resort Hotel ,Zachary Davis,107-580-7446,Davis.Zachary@att.com,2,Gold,0,0,Online Transfer,************3359,Check-Out,BB,D,Corporate,Deluxe Room,2, -   ,Agoda,650,12,480,"7,800",5%,390,"7,890",300, Refunded  ,10/10/2024,22/10/2024,26.1,Derek,Sales Executive,20,Poor
"Lexis Suites, Penang",North,Penang ,City Hotel ,Brian Weaver,677-612-8139,Brian_W@hotmail.com,5,Gold,0,0,Cash,************3100,Check-Out,BB,D,Corporate,Deluxe Room,2, -   ,Direct,650,1,40,650,5%,33,658,300, Refunded  ,28/06/2024,29/06/2024,54.4,Leo,Sales Manager,20,Excellent
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel ,Blake Martin,986-479-2174,Blake.Martin@comcast.net,2,Gold,0,0,Online Transfer,************7670,Check-Out,BB,D,Individual,Studio,3,1,Agoda,"1,650",16,"1,280","26,400",5%,"1,320","26,360",300, Refunded  ,15/09/2024,01/10/2024,57,Derek,Sales Executive,25,Poor
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel ,Jennifer Cervantes,766-141-5447,Cervantes.Jennifer@aol.com,3,Gold,0,0,Credit Card,************6136,Check-Out,HB,C,Corporate,Deluxe Room,2, -   ,Agoda,650,7,280,"4,550",5%,228,"4,603",300, Refunded  ,10/03/2024,17/03/2024,77.3,Amy,Sales Executive,20,Good
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel ,Andrew Brown,161-509-7408,Andrew_Brown@yahoo.com,3,Platinum,0,0,Cash,************9675,Check-Out,BB,D,Corporate,Single Room,1, -   ,Booking.com,550,15,300,"8,250",10%,825,"7,725",300, Refunded  ,26/04/2024,11/05/2024,24.8,Amy,Sales Executive,15,Good
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel ,Dylan Wheeler,768-701-9069,DylanWheeler33@gmail.com,4,Platinum,0,0,Credit Card,************3379,Check-Out,BB,D,Corporate,Studio,3, -   ,Direct,"1,650",10,600,"16,500",10%,"1,650","15,450",300, Refunded  ,13/01/2024,23/01/2024,62.5,Amy,Sales Executive,25,Very Good
"Lexis Suites, Penang",North,Penang ,City Hotel ,Megan Johnson,501-374-4690,MJohnson@protonmail.com,5,Gold,0,0,Credit Card,************5985,Check-Out,BB,D,Individual,Deluxe Room,1,2,Booking.com,650,15,900,"9,750",5%,488,"10,163",300, Refunded  ,30/06/2024,15/07/2024,62.5,Leo,Sales Manager,20,Excellent
"Lexis Suites, Penang",North,Penang ,City Hotel ,Lisa Romero,100-744-7911,Lisa.Romero@outlook.com,3,Platinum,0,0,Online Transfer,************5987,Check-Out,BB,A,Corporate,Deluxe Room,2, -   ,Agoda,650,7,280,"4,550",10%,455,"4,375",300, Refunded  ,18/10/2024,25/10/2024,40,Amy,Sales Executive,20,Good
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel ,Jessica Hernandez,801-982-1061,Jessica_H36@xfinity.com,3,Gold,0,0,Cash,************8223,Check-Out,BB,E,Corporate,Single Room,1, -   ,Booking.com,550,13,260,"7,150",5%,358,"7,053",300, Refunded  ,02/07/2024,15/07/2024,52.2,Amy,Sales Executive,15,Good
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel ,Danielle Dixon,812-779-5841,DanielleDixon@yandex.com,3,Gold,0,0,Online Transfer,************6036,Check-Out,BB,A,Individual,Studio,3, -   ,Agoda,"1,650",11,660,"18,150",5%,908,"17,903",300, Refunded  ,08/05/2024,19/05/2024,36,Leo,Sales Manager,25,Good
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel ,William Bryant,892-744-2765,William_Bryant@protonmail.com,2,Gold,0,0,Online Transfer,************1820,Check-Out,BB,A,Individual,Royal Suite ,3,2,Booking.com,"1,800",8,800,"14,400",5%,720,"14,480",300, Refunded  ,21/01/2024,29/01/2024,36,Leo,Sales Manager,30,Poor
"Lexis Suites, Penang",North,Penang ,City Hotel ,Sarah Lam,867-978-9016,Sarah_Lam29@xfinity.com,4,Platinum,0,0,Online Transfer,************5249,Check-Out,BB,A,Corporate,Deluxe Room,2, -   ,Booking.com,650,15,600,"9,750",10%,975,"9,375",300, Refunded  ,20/09/2024,05/10/2024,36,Derek,Sales Executive,20,Very Good
"Lexis Suites, Penang",North,Penang ,City Hotel ,Timothy Moore,153-946-5962,Moore_Timothy@zoho.com,3,Gold,0,0,Credit Card,************1606,Check-Out,BB,A,Corporate,Studio,3, -   ,Direct,"1,650",3,180,"4,950",5%,248,"4,883",300, Refunded  ,05/07/2024,08/07/2024,40,Derek,Sales Executive,25,Good
"Lexis Suites, Penang",North,Penang ,City Hotel ,Shane Dixon,571-152-5784,Shane_Dixon@zoho.com,2,Platinum,0,0,Online Transfer,************4500,Check-Out,BB,E,Corporate,Deluxe Room,2, -   ,Agoda,650,16,640,"10,400",10%,"1,040","10,000",300, Refunded  ,21/03/2024,06/04/2024,52.2,Derek,Sales Executive,20,Poor
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel ,Shelley White,274-253-4244,White.Shelley@outlook.com,5,Gold,0,0,Credit Card,************4849,Check-Out,BB,D,Family,Single Room,1,1,Booking.com,550,3,120,"1,650",5%,83,"1,688",300, Refunded  ,16/03/2024,19/03/2024,0,Leo,Sales Manager,15,Excellent
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel ,Valerie Ward,398-222-5623,Ward.Valerie@mail.com,5,Platinum,0,0,Credit Card,************6656,Check-Out,BB,D,Corporate,Studio,3, -   ,Direct,"1,650",5,300,"8,250",10%,825,"7,725",300, Refunded  ,06/12/2024,11/12/2024,52.4,Amy,Sales Executive,25,Excellent
"Le Méridien, Sabah",East,Sabah,Resort Hotel ,Stacy Bryant,423-494-3916,Bryant.Stacy@mail.com,3,Platinum,0,0,Cash,************2381,Check-Out,BB,E,Individual,Studio,3, -   ,Agoda,"1,650",10,600,"16,500",10%,"1,650","15,450",300, Refunded  ,15/05/2024,25/05/2024,30,Leo,Sales Manager,25,Good
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel ,David Mills Jr.,177-272-1709,David_Jr.37@att.com,4,Platinum,0,0,Cash,************8874,Check-Out,BB,A,Corporate,Deluxe Room,2, -   ,Direct,650,9,360,"5,850",10%,585,"5,625",300, Refunded  ,05/01/2024,14/01/2024,32.62,Derek,Sales Executive,20,Very Good
"Le Méridien, Sabah",East,Sabah,Resort Hotel ,Samantha Salazar,783-878-5810,Samantha_Salazar@outlook.com,2,Platinum,0,0,Cash,************3764,Check-Out,BB,E,Family,Single Room,1,1,Agoda,550,16,640,"8,800",10%,880,"8,560",300, Refunded  ,07/12/2024,23/12/2024,40.5,Amy,Sales Executive,15,Poor
"Le Méridien, Sabah",East,Sabah,Resort Hotel ,Joseph Brown,853-989-8459,Joseph_Brown@outlook.com,3,Gold,0,0,Cash,************2904,Check-Out,BB,A,Corporate,Single Room,1, -   ,Booking.com,550,1,20,550,5%,28,543,300, Refunded  ,25/10/2024,26/10/2024,49,Leo,Sales Manager,15,Good
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel ,William Church,168-817-6695,WChurch@zoho.com,5,Platinum,0,0,Online Transfer,************7810,Check-Out,BB,D,Corporate,Deluxe Room,2, -   ,Agoda,650,13,520,"8,450",10%,845,"8,125",300, Refunded  ,11/09/2024,24/09/2024,32.62,Amy,Sales Executive,20,Excellent
"Le Méridien, Sabah",East,Sabah,Resort Hotel ,Rachel Wilson,666-617-5309,Wilson_Rachel@aol.com,2,Platinum,0,0,Cash,************8240,Check-Out,BB,E,Corporate,Single Room,1, -   ,Booking.com,550,5,100,"2,750",10%,275,"2,575",300, Refunded  ,24/04/2024,29/04/2024,40.5,Amy,Sales Executive,15,Poor
"Lexis Suites, Penang",North,Penang ,City Hotel ,Alexander Johnson,460-365-5177,Alexander.J@yandex.com,3,Gold,0,0,Online Transfer,************9309,Check-Out,BB,E,Family,Deluxe Room,2,2,Agoda,650,9,720,"5,850",5%,293,"6,278",300, Refunded  ,19/09/2024,28/09/2024,78,Derek,Sales Executive,20,Good
"Lexis Suites, Penang",North,Penang ,City Hotel ,Rebecca Franklin,236-676-8037,Rebecca.Franklin@hotmail.com,2,Platinum,0,0,Credit Card,************8269,Check-Out,HB,F,Corporate,Deluxe Room,2, -   ,Booking.com,650,13,520,"8,450",10%,845,"8,125",300, Refunded  ,22/06/2024,05/07/2024,104,Derek,Sales Executive,20,Poor
"Lexis Suites, Penang",North,Penang ,City Hotel ,Amanda Washington,311-042-7320,Amanda_W@att.com,3,Gold,0,0,Cash,************6462,Check-Out,HB,D,Family,Studio,3, -   ,Agoda,"1,650",14,840,"23,100",5%,"1,155","22,785",300, Refunded  ,28/03/2024,11/04/2024,94,Amy,Sales Executive,25,Good
"Le Méridien, Sabah",East,Sabah,Resort Hotel ,Ashley Nichols,567-447-4383,Nichols.Ashley98@zoho.com,4,Gold,0,0,Credit Card,************5221,Check-Out,BB,E,Corporate,Studio,3, -   ,Agoda,"1,650",12,720,"19,800",5%,990,"19,530",300, Refunded  ,24/11/2024,06/12/2024,62.16,Leo,Sales Manager,25,Very Good
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel ,James Hoffman,917-517-4761,JHoffman12@yandex.com,5,Platinum,0,0,Credit Card,************8097,Check-Out,BB,E,Individual,Deluxe Room,1,2,Booking.com,650,11,660,"7,150",10%,715,"7,095",300, Refunded  ,29/04/2024,10/05/2024,56.16,Amy,Sales Executive,20,Excellent
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel ,Andrea Miller,414-128-5668,Andrea_Miller@verizon.com,2,Gold,0,0,Online Transfer,************5165,Check-Out,BB,E,Corporate,Deluxe Room,2, -   ,Agoda,650,5,200,"3,250",5%,163,"3,288",300, Refunded  ,29/02/2024,05/03/2024,60.3,Derek,Sales Executive,20,Poor
"Lexis Suites, Penang",North,Penang ,City Hotel ,Andrew Mcmillan,488-098-3575,Andrew.Mcmillan69@outlook.com,3,Platinum,0,0,Credit Card,************6050,Check-Out,BB,E,Corporate,Single Room,1, -   ,Agoda,550,11,220,"6,050",10%,605,"5,665",300, Refunded  ,25/11/2024,06/12/2024,38.47,Derek,Sales Executive,15,Good
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel ,Andrew Rose,189-891-7108,AndrewRose@gmail.com,2,Gold,0,0,Cash,************1201,Check-Out,BB,A,Corporate,Single Room,1, -   ,Booking.com,550,12,240,"6,600",5%,330,"6,510",300, Refunded  ,24/04/2024,06/05/2024,40,Leo,Sales Manager,15,Poor
"Le Méridien, Sabah",East,Sabah,Resort Hotel ,Justin Walsh,390-521-2563,Justin.Walsh@outlook.com,5,Platinum,0,0,Credit Card,************6631,Check-Out,BB,A,Individual,Deluxe Room,2,2,Booking.com,650,1,80,650,10%,65,665,300, Refunded  ,27/02/2024,28/02/2024,40,Derek,Sales Executive,20,Excellent
"Lexis Suites, Penang",North,Penang ,City Hotel ,Lisa Gray,728-604-3573,Lisa.Gray@yahoo.com,2,Gold,0,0,Online Transfer,************7209,Check-Out,BB,A,Individual,Studio,3, -   ,Booking.com,"1,650",16,960,"26,400",5%,"1,320","26,040",300, Refunded  ,15/03/2024,31/03/2024,40,Leo,Sales Manager,25,Poor
"Lexis Suites, Penang",North,Penang ,City Hotel ,Jennifer Lang,134-886-5229,JenniferLang@att.com,2,Gold,0,0,Online Transfer,************2064,Check-Out,HB,A,Corporate,Deluxe Room,2, -   ,Direct,650,4,160,"2,600",5%,130,"2,630",300, Refunded  ,24/01/2024,28/01/2024,66,Amy,Sales Executive,20,Poor
"Le Méridien, Sabah",East,Sabah,Resort Hotel ,Brad Hartman,333-614-1066,Brad_H@protonmail.com,4,Gold,0,0,Cash,************5000,Check-Out,BB,A,Individual,Studio,3, -   ,Agoda,"1,650",2,120,"3,300",5%,165,"3,255",300, Refunded  ,11/07/2024,13/07/2024,36,Amy,Sales Executive,25,Very Good
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel ,Chelsea Evans,826-015-2686,CEvans@outlook.com,5,Gold,0,0,Cash,************4236,Check-Out,BB,A,Family,Deluxe Room,1,2,Direct,650,12,720,"7,800",5%,390,"8,130",300, Refunded  ,26/11/2024,08/12/2024,36,Amy,Sales Executive,20,Excellent
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel ,Sarah Jordan,532-446-3737,Jordan.Sarah24@hotmail.com,3,Gold,0,0,Credit Card,************3807,Check-Out,BB,D,Family,Studio,3, -   ,Agoda,"1,650",11,660,"18,150",5%,908,"17,903",300, Refunded  ,28/01/2024,08/02/2024,32.4,Amy,Sales Executive,25,Good
"Lexis Suites, Penang",North,Penang ,City Hotel ,Danny Sanchez,862-579-6382,Danny.Sanchez@protonmail.com,2,Gold,0,0,Cash,************2676,Check-Out,BB,A,Corporate,Studio,3, -   ,Agoda,"1,650",3,180,"4,950",5%,248,"4,883",300, Refunded  ,07/06/2024,10/06/2024,36,Leo,Sales Manager,25,Poor
"Le Méridien, Sabah",East,Sabah,Resort Hotel ,Joseph Garner,196-549-1142,JGarner@hotmail.com,4,Platinum,0,0,Cash,************5240,Check-Out,BB,A,Family,Studio,3, -   ,Direct,"1,650",7,420,"11,550",10%,"1,155","10,815",300, Refunded  ,13/12/2024,20/12/2024,36,Leo,Sales Manager,25,Very Good
"Lexis Suites, Penang",North,Penang ,City Hotel ,Andrew Smith,339-547-5727,Andrew_Smith@comcast.net,2,Gold,0,0,Cash,************2859,Check-Out,BB,A,Family,Single Room,1,1,Booking.com,550,9,360,"4,950",5%,248,"5,063",300, Refunded  ,23/12/2024,01/01/2025,40,Derek,Sales Executive,15,Poor
"Lexis Suites, Penang",North,Penang ,City Hotel ,Lisa Patterson,548-788-3787,Patterson_Lisa38@zoho.com,2,Platinum,0,0,Cash,************4754,Check-Out,BB,A,Individual,Studio,3, -   ,Booking.com,"1,650",3,180,"4,950",10%,495,"4,635",300, Refunded  ,19/02/2024,22/02/2024,40,Leo,Sales Manager,25,Poor
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel ,Sandra Wood,847-557-1987,Wood.Sandra@comcast.net,4,Platinum,0,0,Online Transfer,************1072,Check-Out,BB,A,Individual,Studio,3, -   ,Booking.com,"1,650",3,180,"4,950",10%,495,"4,635",300, Refunded  ,09/05/2024,12/05/2024,36,Amy,Sales Executive,25,Very Good
"Le Méridien, Sabah",East,Sabah,Resort Hotel ,Mark Simmons,292-031-5008,MarkSimmons@protonmail.com,5,Platinum,0,0,Online Transfer,************7814,Check-Out,BB,D,Corporate,Single Room,1, -   ,Agoda,550,4,80,"2,200",10%,220,"2,060",300, Refunded  ,01/11/2024,05/11/2024,42,Derek,Sales Executive,15,Excellent
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel ,Christine Fitzgerald,213-130-9550,Christine.F59@verizon.com,2,Platinum,0,0,Credit Card,************5642,Check-Out,BB,A,Family,Deluxe Room,2,2,Agoda,650,14,"1,120","9,100",10%,910,"9,310",300, Refunded  ,20/04/2024,04/05/2024,36,Amy,Sales Executive,20,Poor
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel ,Steven Haynes,141-343-8182,Haynes_Steven12@zoho.com,3,Gold,0,0,Online Transfer,************1465,Check-Out,BB,A,Corporate,Single Room,1, -   ,Agoda,550,10,200,"5,500",5%,275,"5,425",300, Refunded  ,01/10/2024,11/10/2024,40,Leo,Sales Manager,15,Good
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel ,Kathy Lewis,709-779-1176,Lewis_Kathy@hotmail.com,4,Platinum,0,0,Cash,************8806,Check-Out,BB,A,Corporate,Single Room,1, -   ,Booking.com,550,12,240,"6,600",10%,660,"6,180",300, Refunded  ,16/07/2024,28/07/2024,40,Leo,Sales Manager,15,Very Good
"Lexis Suites, Penang",North,Penang ,City Hotel ,Emma Sanders,644-079-7142,EmmaSanders@att.com,5,Gold,0,0,Credit Card,************4856,Check-Out,BB,A,Corporate,Single Room,1, -   ,Agoda,550,4,80,"2,200",5%,110,"2,170",300, Refunded  ,20/08/2024,24/08/2024,36,Leo,Sales Manager,15,Excellent
"Lexis Suites, Penang",North,Penang ,City Hotel ,Rachel Dillon,990-784-9823,Rachel.D@protonmail.com,4,Platinum,0,0,Online Transfer,************3761,Check-Out,BB,A,Family,Single Room,1,1,Booking.com,550,6,240,"3,300",10%,330,"3,210",300, Refunded  ,10/12/2024,16/12/2024,40,Leo,Sales Manager,15,Very Good
"Le Méridien, Sabah",East,Sabah,Resort Hotel ,Stephanie Perez,540-414-6236,Perez.Stephanie@att.com,3,Gold,0,0,Credit Card,************4781,Check-Out,BB,A,Individual,Studio,3, -   ,Agoda,"1,650",13,780,"21,450",5%,"1,073","21,158",300, Refunded  ,03/03/2024,16/03/2024,40,Derek,Sales Executive,25,Good
"Lexis Suites, Penang",North,Penang ,City Hotel ,Alexis Schmidt,344-863-9279,Alexis.S@comcast.net,4,Platinum,0,0,Cash,************6396,Check-Out,BB,A,Corporate,Deluxe Room,2, -   ,Agoda,650,14,560,"9,100",10%,910,"8,750",300, Refunded  ,02/08/2024,16/08/2024,36,Amy,Sales Executive,20,Very Good
"Le Méridien, Sabah",East,Sabah,Resort Hotel ,Cynthia Pierce,456-085-8492,CynthiaPierce72@att.com,5,Gold,0,0,Cash,************1043,Check-Out,BB,A,Family,Studio,3, -   ,Agoda,"1,650",5,300,"8,250",5%,413,"8,138",300, Refunded  ,14/04/2024,19/04/2024,36.75,Amy,Sales Executive,25,Excellent
"Lexis Suites, Penang",North,Penang ,City Hotel ,Austin Clark,163-948-4114,Austin_Clark65@aol.com,5,Gold,0,0,Credit Card,************3768,Check-Out,BB,A,Individual,Deluxe Room,1,2,Agoda,650,9,540,"5,850",5%,293,"6,098",300, Refunded  ,31/03/2024,09/04/2024,30,Amy,Sales Executive,20,Excellent
"Le Méridien, Sabah",East,Sabah,Resort Hotel ,William Smith,686-632-6251,William_Smith@comcast.net,3,Platinum,0,0,Credit Card,************3487,Check-Out,HB,A,Individual,Studio,3, -   ,Agoda,"1,650",14,840,"23,100",10%,"2,310","21,630",300, Refunded  ,10/04/2024,24/04/2024,66,Derek,Sales Executive,25,Good
"Lexis Suites, Penang",North,Penang ,City Hotel ,Molly Nelson,559-498-0191,Molly_N@yandex.com,4,Platinum,0,0,Online Transfer,************7541,Check-Out,BB,D,Corporate,Single Room,1, -   ,Direct,550,10,200,"5,500",10%,550,"5,150",300, Refunded  ,10/11/2024,20/11/2024,54.88,Amy,Sales Executive,15,Very Good
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel ,Dennis Wise,839-817-3797,Wise.Dennis@comcast.net,4,Gold,0,0,Credit Card,************8808,Check-Out,HB,A,Corporate,Single Room,1, -   ,Booking.com,550,7,140,"3,850",5%,193,"3,798",300, Refunded  ,05/02/2024,12/02/2024,79,Amy,Sales Executive,15,Very Good
"Le Méridien, Sabah",East,Sabah,Resort Hotel ,Brittany Wright,732-691-0842,BWright@protonmail.com,4,Gold,0,0,Online Transfer,************8224,Check-Out,HB,D,Individual,Deluxe Room,1,2,Booking.com,650,7,420,"4,550",5%,228,"4,743",300, Refunded  ,03/10/2024,10/10/2024,94,Derek,Sales Executive,20,Very Good
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel ,Scott Hart,130-944-8901,Scott.Hart@yandex.com,5,Gold,0,0,Online Transfer,************9664,Check-Out,HB,A,Corporate,Single Room,1, -   ,Booking.com,550,2,40,"1,100",5%,55,"1,085",300, Refunded  ,08/09/2024,10/09/2024,79,Amy,Sales Executive,15,Excellent
"Lexis Suites, Penang",North,Penang ,City Hotel ,Brandon Turner,964-829-9032,Brandon.T@hotmail.com,2,Gold,0,0,Online Transfer,************8320,Check-Out,HB,D,Corporate,Single Room,1, -   ,Booking.com,550,5,100,"2,750",5%,138,"2,713",300, Refunded  ,25/07/2024,30/07/2024,54,Derek,Sales Executive,15,Poor
"Lexis Suites, Penang",North,Penang ,City Hotel ,Krista Valencia,202-652-2505,Krista_Valencia@yahoo.com,3,Gold,0,0,Cash,************8077,Check-Out,BB,F,Corporate,Single Room,1, -   ,Agoda,550,9,180,"4,950",5%,248,"4,883",300, Refunded  ,15/12/2024,24/12/2024,74,Amy,Sales Executive,15,Good
"Le Méridien, Sabah",East,Sabah,Resort Hotel ,Tyler Roach,829-868-7467,Tyler.Roach@verizon.com,2,Gold,0,0,Cash,************7324,Check-Out,BB,D,Individual,Royal Suite ,3,2,Booking.com,"1,800",11,"1,100","19,800",5%,990,"19,910",300, Refunded  ,14/01/2024,25/01/2024,71.33,Derek,Sales Executive,30,Poor
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel ,David Golden,685-074-2789,Golden_David@att.com,4,Gold,0,0,Online Transfer,************3311,Check-Out,BB,A,Corporate,Deluxe Room,2, -   ,Direct,650,12,480,"7,800",5%,390,"7,890",300, Refunded  ,20/02/2024,03/03/2024,48,Amy,Sales Executive,20,Very Good
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel ,William Johnson,874-236-5235,Johnson.William55@hotmail.com,4,Gold,0,0,Online Transfer,************5290,Check-Out,BB,D,Corporate,Single Room,1, -   ,Direct,550,2,40,"1,100",5%,55,"1,085",300, Refunded  ,31/01/2024,02/02/2024,43.2,Leo,Sales Manager,15,Very Good
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel ,Amy Phillips,403-976-9522,Amy_P@yahoo.com,2,Gold,0,0,Credit Card,************4234,Check-Out,BB,A,Family,Studio,3, -   ,Booking.com,"1,650",11,660,"18,150",5%,908,"17,903",300, Refunded  ,09/02/2024,20/02/2024,36,Amy,Sales Executive,25,Poor
"Lexis Suites, Penang",North,Penang ,City Hotel ,Dominic Boyd,700-443-8259,Dominic.B@aol.com,2,Platinum,0,0,Cash,************1122,Check-Out,BB,D,Individual,Royal Suite ,3,2,Booking.com,"1,800",10,"1,000","18,000",10%,"1,800","17,200",300, Refunded  ,28/12/2024,07/01/2025,48,Leo,Sales Manager,30,Poor
"Le Méridien, Sabah",East,Sabah,Resort Hotel ,John Caldwell,942-370-2819,Caldwell.John@verizon.com,2,Platinum,0,0,Cash,************4199,Check-Out,BB,D,Corporate,Deluxe Room,2, -   ,Booking.com,650,11,440,"7,150",10%,715,"6,875",300, Refunded  ,04/12/2024,15/12/2024,72.29,Derek,Sales Executive,20,Poor
"Lexis Suites, Penang",North,Penang ,City Hotel ,Michael Sutton,188-993-7223,MSutton@aol.com,5,Platinum,0,0,Online Transfer,************7357,Check-Out,BB,A,Corporate,Deluxe Room,2, -   ,Direct,650,10,400,"6,500",10%,650,"6,250",300, Refunded  ,05/03/2024,15/03/2024,36,Derek,Sales Executive,20,Excellent
"Lexis Suites, Penang",North,Penang ,City Hotel ,Carlos Cooley,741-669-9584,Cooley.Carlos@att.com,4,Platinum,0,0,Credit Card,************9860,Check-Out,BB,D,Corporate,Single Room,1, -   ,Direct,550,1,20,550,10%,55,515,300, Refunded  ,05/09/2024,06/09/2024,43.2,Amy,Sales Executive,15,Very Good
"Le Méridien, Sabah",East,Sabah,Resort Hotel ,Brianna Rodriguez,169-569-5224,Brianna.Rodriguez18@protonmail.com,4,Gold,0,0,Credit Card,************8489,Check-Out,BB,A,Individual,Royal Suite ,3,2,Direct,"1,800",16,"1,600","28,800",5%,"1,440","28,960",300, Refunded  ,28/05/2024,13/06/2024,36,Leo,Sales Manager,30,Very Good
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel ,Jacob Parks,349-932-5653,JacobParks@outlook.com,2,Platinum,0,0,Credit Card,************6709,Check-Out,BB,D,Corporate,Single Room,1, -   ,Direct,550,10,200,"5,500",10%,550,"5,150",300, Refunded  ,03/01/2024,13/01/2024,63.92,Leo,Sales Manager,15,Poor
"Lexis Suites, Penang",North,Penang ,City Hotel ,Dustin Conrad,982-094-2625,Conrad.Dustin@yahoo.com,2,Gold,0,0,Credit Card,************4187,Check-Out,BB,E,Corporate,Single Room,1, -   ,Booking.com,550,16,320,"8,800",5%,440,"8,680",300, Refunded  ,13/11/2024,29/11/2024,0,Derek,Sales Executive,15,Poor
"Lexis Suites, Penang",North,Penang ,City Hotel ,Jon Bennett,742-203-2196,Jon.B@gmail.com,4,Platinum,0,0,Online Transfer,************6334,Check-Out,BB,D,Corporate,Studio,3, -   ,Agoda,"1,650",9,540,"14,850",10%,"1,485","13,905",300, Refunded  ,28/09/2024,07/10/2024,49,Leo,Sales Manager,25,Very Good
"Le Méridien, Sabah",East,Sabah,Resort Hotel ,Gina Merritt,386-408-3720,Gina.Merritt97@gmail.com,3,Gold,0,0,Online Transfer,************3513,Check-Out,BB,D,Individual,Studio,3,1,Booking.com,"1,650",5,400,"8,250",5%,413,"8,238",300, Refunded  ,26/09/2024,01/10/2024,55,Amy,Sales Executive,25,Good
